country_code,region_name,iata,icao,airport,latitude,longitude
US,North Carolina,SVH,KSVH,Statesville Regional Airport,35.7653,-80.9539
US,North Carolina,USA,KJQF,Concord Regional Airport,35.3878,-80.7091
US,North Dakota,ASY,KASY,Ashley Municipal Airport,46.0239,-99.3526
US,North Dakota,BIS,KBIS,Bismarck Municipal Airport,46.7727,-100.746
US,North Dakota,BWM,KBPP,Bowman Municipal Airport,46.1655,-103.301
US,North Dakota,DIK,KDIK,Dickinson Theodore Roosevelt Regional Airport,46.7974,-102.802
US,North Dakota,DVL,KDVL,Devils Lake Regional Airport (Devils Lake Municipal Airport),48.1142,-98.9088
US,North Dakota,FAR,KFAR,Hector International Airport,46.9207,-96.8158
US,North Dakota,GFK,KGFK,Grand Forks International Airport,47.9493,-97.1761
US,North Dakota,ISN,KISN,Sloulin Field International Airport,48.1779,-103.642
US,North Dakota,JMS,KJMS,Jamestown Regional Airport,46.9297,-98.6782
US,North Dakota,MIB,KMIB,Minot Air Force Base,48.4156,-101.358
US,North Dakota,MOT,KMOT,Minot International Airport,48.2594,-101.28
US,North Dakota,PMB,KPMB,Pembina Municipal Airport,48.9425,-97.2408
US,North Dakota,RDR,KRDR,Grand Forks Air Force Base,47.9611,-97.4012
US,North Dakota,VEX,,Tioga Municipal Airport,48.3805,-102.898
US,North Dakota,WAH,KBWP,Harry Stern Airport,46.2441,-96.6074
US,North Dakota,XWA,KXWA,Williston Basin International Airport,48.2597,-103.751
US,Ohio,AKC,KAKR,Akron Fulton International Airport,41.0375,-81.4669
US,Ohio,AOH,KAOH,Lima Allen County Airport,40.7069,-84.0267
US,Ohio,ATO,KUNI,Ohio University Airport (Snyder Field),39.211,-82.2314
US,Ohio,AXV,KAXV,Neil Armstrong Airport,40.4934,-84.2989
US,Ohio,BJJ,KBJJ,Wayne County Airport,40.8748,-81.8883
US,Ohio,BKL,KBKL,Cleveland Burke Lakefront Airport,41.5175,-81.6833
US,Ohio,CAK,KCAK,Akron-Canton Airport,40.9161,-81.4422
US,Ohio,CGF,KCGF,Cuyahoga County Airport,41.5651,-81.4864
US,Ohio,CLE,KCLE,Cleveland Hopkins International Airport,41.4117,-81.8498
US,Ohio,CMH,KCMH,John Glenn Columbus International Airport,39.998,-82.8919
US,Ohio,DAY,KDAY,Dayton International Airport,39.9024,-84.2194
US,Ohio,DFI,KDFI,Defiance Memorial Airport,41.3375,-84.4288
US,Ohio,FDY,KFDY,Findlay Airport,41.0135,-83.6687
US,Ohio,FFO,KFFO,Wright-Patterson Air Force Base,39.8261,-84.0483
US,Ohio,GQQ,KGQQ,Galion Municipal Airport,40.7534,-82.7238
US,Ohio,HAO,KHAO,Butler County Regional Airport,39.3638,-84.522
US,Ohio,HTW,KHTW,Lawrence County Airpark,38.4193,-82.4943
US,Ohio,ILN,KILN,Wilmington Air Park,39.4279,-83.7921
US,Ohio,JFN,KHZY,Northeast Ohio Regional Airport,41.778,-80.6955
US,Ohio,LCK,KLCK,Rickenbacker International Airport,39.8138,-82.9278
US,Ohio,LNN,KLNN,Lost Nation Airport,41.684,-81.3897
US,Ohio,LUK,KLUK,Cincinnati Municipal Airport (Lunken Field),39.1033,-84.4186
US,Ohio,MFD,KMFD,Mansfield Lahm Regional Airport,40.8214,-82.5166
US,Ohio,MGY,KMGY,Dayton-Wright Brothers Airport,39.589,-84.2249
US,Ohio,MNN,KMNN,Marion Municipal Airport,40.6162,-83.0635
US,Ohio,MWO,KMWO,Middletown Regional Airport (Hook Field),39.531,-84.3953
US,Ohio,OSU,KOSU,Ohio State University Airport,40.0798,-83.073
US,Ohio,OXD,KOXD,Miami University Airport,39.5023,-84.7844
US,Ohio,PHD,KPHD,Harry Clever Field,40.4709,-81.4197
US,Ohio,PMH,KPMH,Greater Portsmouth Regional Airport,38.8405,-82.8473
US,Ohio,SGH,KSGH,Springfield-Beckley Municipal Airport,39.8403,-83.8402
US,Ohio,SKY,KSKY,Griffing Sandusky Airport,41.4333,-82.6522
US,Ohio,TDZ,KTDZ,Toledo Executive Airport,41.5649,-83.4823
US,Ohio,TOL,KTOL,Toledo Express Airport,41.5868,-83.8078
US,Ohio,YNG,KYNG,Youngstown-Warren Regional Airport,41.2607,-80.6791
US,Ohio,ZZV,KZZV,Zanesville Municipal Airport,39.9444,-81.8921
US,Oklahoma,ADM,KADM,Ardmore Municipal Airport,34.303,-97.0196
US,Oklahoma,ADT,KADH,Ada Municipal Airport,34.8043,-96.6713
US,Oklahoma,AHD,,Ardmore Downtown Executive Airport,34.147,-97.1227
US,Oklahoma,ATE,,Antlers Municipal Airport,34.1926,-95.6499
US,Oklahoma,AXS,KAXS,Altus/Quartz Mountain Regional Airport,34.698,-99.3385
US,Oklahoma,BVO,KBVO,Bartlesville Municipal Airport,36.7625,-96.0112
US,Oklahoma,BWL,KBKN,Blackwell-Tonkawa Municipal Airport,36.7959,-97.317
US,Oklahoma,CHK,KCHK,Chickasha Municipal Airport,35.0974,-97.9677
US,Oklahoma,CKA,KCKA,Kegelman Air Force Auxiliary Field,36.7439,-98.1231
US,Oklahoma,CLK,KCLK,Clinton Regional Airport,35.5383,-98.9327
US,Oklahoma,CSM,KCSM,Clinton-Sherman Airport,35.3398,-99.2005
US,Oklahoma,CUH,KCUH,Cushing Municipal Airport,35.9499,-96.7731
US,Oklahoma,DUA,KDUA,Durant Regional Airport-Eaker Field,33.9423,-96.3945
US,Oklahoma,DUC,KDUC,Halliburton Field,34.4709,-97.9599
US,Oklahoma,ELK,KELK,Elk City Regional Business Airport,35.4308,-99.3943
US,Oklahoma,END,KEND,Vance Air Force Base,36.3392,-97.9165
US,Oklahoma,FDR,KFDR,Frederick Regional Airport,34.352,-98.9839
US,Oklahoma,FSI,KFSI,Henry Post Army Airfield (Fort Sill),34.6498,-98.4022
US,Oklahoma,GAG,KGAG,Gage Airport,36.2955,-99.7764
US,Oklahoma,GOK,KGOK,Guthrie-Edmond Regional Airport,35.8498,-97.4156
US,Oklahoma,GUY,KGUY,Guymon Municipal Airport,36.6851,-101.508
US,Oklahoma,HBR,KHBR,Hobart Regional Airport,34.9913,-99.0513
US,Oklahoma,HUJ,KHHW,Stan Stamper Municipal Airport,34.0348,-95.5419
US,Oklahoma,LAW,KLAW,Lawton-Fort Sill Regional Airport,34.5677,-98.4166
US,Oklahoma,LTS,KLTS,Altus Air Force Base,34.6671,-99.2667
US,Oklahoma,MIO,KMIO,Miami Municipal Airport,36.9092,-94.8875
US,Oklahoma,MKO,KMKO,Davis Field,35.6565,-95.3667
US,Oklahoma,MLC,KMLC,McAlester Regional Airport,34.8824,-95.7835
US,Oklahoma,NRI,,Grand Lake Regional Airport,36.5776,-94.8619
US,Oklahoma,OKC,KOKC,Will Rogers World Airport,35.3931,-97.6007
US,Oklahoma,OKM,KOKM,Okmulgee Regional Airport,35.6681,-95.9487
US,Oklahoma,OUN,KOUN,University of Oklahoma Westheimer Airport (Max Westheimer Airport),35.2456,-97.4721
US,Oklahoma,PNC,KPNC,Ponca City Regional Airport,36.732,-97.0998
US,Oklahoma,PWA,KPWA,Wiley Post Airport,35.5342,-97.6471
US,Oklahoma,RKR,KRKR,Robert S. Kerr Airport,35.0216,-94.6213
US,Oklahoma,RVS,KRVS,Richard Lloyd Jones Jr. Airport,36.0396,-95.9846
US,Oklahoma,SNL,KSNL,Shawnee Regional Airport,35.3579,-96.9428
US,Oklahoma,SUD,KSUD,Stroud Municipal Airport,35.7896,-96.6557
US,Oklahoma,SWO,KSWO,Stillwater Regional Airport,36.1612,-97.0857
US,Oklahoma,TIK,KTIK,Tinker Air Force Base,35.4147,-97.3866
US,Oklahoma,TUL,KTUL,Tulsa International Airport,36.1984,-95.8881
US,Oklahoma,WDG,KWDG,Enid Woodring Regional Airport,36.3792,-97.7911
US,Oklahoma,WWR,KWWR,West Woodward Airport,36.438,-99.5227
US,Oregon,AHM,,Ashland Municipal Airport,42.1903,-122.661
US,Oregon,AST,KAST,Astoria Regional Airport,46.158,-123.879
US,Oregon,BDY,,Bandon State Airport,43.0865,-124.408
US,Oregon,BKE,KBKE,Baker City Municipal Airport,44.8373,-117.809
US,Oregon,BNO,KBNO,Burns Municipal Airport,43.5919,-118.955
US,Oregon,BOK,KBOK,Brookings Airport,42.0746,-124.29
US,Oregon,CHZ,,Chiloquin State Airport,42.5794,-121.879
US,Oregon,CVO,KCVO,Corvallis Municipal Airport,44.4972,-123.29
US,Oregon,CZK,KCZK,Cascade Locks State Airport,45.6769,-121.879
US,Oregon,DLS,KDLS,Columbia Gorge Regional Airport (The Dalles Municipal Airport),45.6185,-121.167
US,Oregon,EUG,KEUG,Eugene Airport (Mahlon Sweet Airport),44.1246,-123.212
US,Oregon,FMU,,Florence Municipal Airport,43.9828,-124.111
US,Oregon,GOL,,Gold Beach Municipal Airport,42.4134,-124.424
US,Oregon,GTP,,Grants Pass Airport,42.5101,-123.388
US,Oregon,HES,KHRI,Hermiston Municipal Airport,45.8282,-119.259
US,Oregon,HIO,KHIO,Hillsboro Airport (Portland-Hillsboro Airport),45.5404,-122.95
US,Oregon,JDA,KGCD,Grant County Regional Airport (Ogilvie Field),44.4042,-118.963
US,Oregon,LGD,KLGD,La Grande/Union County Airport,45.2902,-118.007
US,Oregon,LKV,KLKV,Lake County Airport,42.1611,-120.399
US,Oregon,LMT,KLMT,Klamath Falls Airport,42.1561,-121.733
US,Oregon,MDJ,,Madras Municipal Airport,44.6702,-121.155
US,Oregon,MFR,KMFR,Rogue Valley International-Medford Airport,42.3742,-122.873
US,Oregon,ONO,KONO,Ontario Municipal Airport,44.0205,-117.014
US,Oregon,ONP,KONP,Newport Municipal Airport,44.5804,-124.058
US,Oregon,OTH,KOTH,Southwest Oregon Regional Airport,43.4171,-124.246
US,Oregon,OTK,KTMK,Tillamook Airport,45.4182,-123.814
US,Oregon,PDT,KPDT,Eastern Oregon Regional Airport,45.6951,-118.841
US,Oregon,PDX,KPDX,Portland International Airport,45.5887,-122.598
US,Oregon,PFC,KPFC,Pacific City State Airport,45.1998,-123.962
US,Oregon,PRZ,,Prineville Airport,44.287,-120.904
US,Oregon,RBG,KRBG,Roseburg Regional Airport,43.2388,-123.356
US,Oregon,RDM,KRDM,Roberts Field,44.2541,-121.15
US,Oregon,REO,KREO,Rome State Airport,42.5777,-117.885
US,Oregon,SLE,KSLE,McNary Field,44.9095,-123.003
US,Oregon,SUO,,Sunriver Airport,43.8763,-121.453
US,Oregon,TTD,KTTD,Portland-Troutdale Airport,45.5494,-122.401
US,Pennsylvania,ABE,KABE,Lehigh Valley International Airport,40.6521,-75.4408
US,Pennsylvania,AGC,KAGC,Allegheny County Airport,40.3544,-79.9302
US,Pennsylvania,AOO,KAOO,Altoona-Blair County Airport,40.2964,-78.32
US,Pennsylvania,AVP,KAVP,Wilkes-Barre/Scranton International Airport,41.3385,-75.7234
US,Pennsylvania,BBX,KLOM,Wings Field,40.1375,-75.2651
US,Pennsylvania,BFD,KBFD,Bradford Regional Airport,41.8031,-78.6401
US,Pennsylvania,BFP,KBVI,Beaver County Airport,40.7725,-80.3914
US,Pennsylvania,BTP,KBTP,Butler County Airport (K.W. Scholter Field),40.7769,-79.9497
US,Pennsylvania,CTH,KMQS,Chester County G. O. Carlson Airport,39.979,-75.8655
US,Pennsylvania,DUJ,KDUJ,DuBois Regional Airport,41.1783,-78.8987
US,Pennsylvania,DYL,KDYL,Doylestown Airport,40.333,-75.1223
US,Pennsylvania,ERI,KERI,Erie International Airport (Tom Ridge Field),42.0831,-80.1739
US,Pennsylvania,ESP,,StroudsburgPocono Airport,41.0358,-75.1606
US,Pennsylvania,FKL,KFKL,Venango Regional Airport (Chess Lamberton Field),41.3779,-79.8604
US,Pennsylvania,GTY,,Gettysburg Regional Airport,39.8409,-77.2742
US,Pennsylvania,HAR,KCXY,Capital City Airport,40.2171,-76.8515
US,Pennsylvania,HZL,KHZL,Hazleton Municipal Airport,40.9868,-75.9949
US,Pennsylvania,IDI,KIDI,Indiana County-Jimmy Stewart Airport,40.6322,-79.1055
US,Pennsylvania,IPT,KIPT,Williamsport Regional Airport,41.2418,-76.9211
US,Pennsylvania,JST,KJST,John Murtha Johnstown-Cambria County Airport,40.3161,-78.8339
US,Pennsylvania,LBE,KLBE,Arnold Palmer Regional Airport,40.2759,-79.4048
US,Pennsylvania,LHV,KLHV,William T. Piper Memorial Airport,41.1356,-77.4223
US,Pennsylvania,LNS,KLNS,Lancaster Airport,40.1217,-76.2961
US,Pennsylvania,MDT,KMDT,Harrisburg International Airport,40.1935,-76.7634
US,Pennsylvania,MEJ,KGKJ,Port Meadville Airport,41.6265,-80.2147
US,Pennsylvania,MPO,KMPO,Pocono Mountains Municipal Airport,41.1375,-75.3789
US,Pennsylvania,MUI,KMUI,Muir Army Airfield,40.4348,-76.5694
US,Pennsylvania,PHL,KPHL,Philadelphia International Airport,39.8719,-75.2411
US,Pennsylvania,PIT,KPIT,Pittsburgh International Airport,40.4915,-80.2329
US,Pennsylvania,PNE,KPNE,Northeast Philadelphia Airport,40.0819,-75.0106
US,Pennsylvania,PSB,KPSB,Mid-State Regional Airport,40.8835,-78.0863
US,Pennsylvania,PSQ,,Philadelphia Seaplane Base,39.859,-75.2996
US,Pennsylvania,PTW,KPTW,Heritage Field,40.2396,-75.5567
US,Pennsylvania,RDG,KRDG,Reading Regional Airport (Carl A. Spaatz Field),40.3785,-75.9652
US,Pennsylvania,RED,KRVL,Mifflin County Airport,40.6774,-77.6268
US,Pennsylvania,SCE,KUNV,University Park Airport,40.8493,-77.8487
US,Pennsylvania,SEG,KSEG,Penn Valley Airport,40.8206,-76.8639
US,Pennsylvania,STQ,KOYM,St. Marys Municipal Airport,41.4125,-78.5026
US,Pennsylvania,THV,KTHV,York Airport,39.917,-76.873
US,Pennsylvania,UKT,KUKT,Quakertown Airport,40.4352,-75.3819
US,Pennsylvania,WAY,KWAY,Greene County Airport,39.9001,-80.1331
US,Pennsylvania,WBW,KWBW,Wilkes-Barre Wyoming Valley Airport,41.2972,-75.8512
US,Pennsylvania,WSG,KAFJ,Washington County Airport,40.1365,-80.2902
US,Rhode Island,BID,KBID,Block Island State Airport,41.1681,-71.5778
US,Rhode Island,NCO,KOQU,Quonset State Airport,41.5971,-71.4121
US,Rhode Island,NPT,KUUU,Newport State Airport,41.5324,-71.2815
US,Rhode Island,PVD,KPVD,Theodore Francis Green State Airport,41.7326,-71.4204
US,Rhode Island,SFZ,KSFZ,North Central State Airport,41.9208,-71.4914
US,Rhode Island,WST,KWST,Westerly State Airport,41.3496,-71.8034
US,South Carolina,AIK,KAIK,Aiken Municipal Airport,33.6494,-81.685
US,South Carolina,AND,KAND,Anderson Regional Airport,34.4946,-82.7094
US,South Carolina,BFT,KARW,Beaufort County Airport,32.4122,-80.6344
US,South Carolina,BNL,KBNL,Barnwell Regional Airport,33.2578,-81.3883
US,South Carolina,BTN,KBBP,Marlboro County Jetport,34.6217,-79.7344
US,South Carolina,CAE,KCAE,Columbia Metropolitan Airport,33.9388,-81.1195
US,South Carolina,CDN,KCDN,Woodward Field,34.2836,-80.5649
US,South Carolina,CEU,KCEU,Oconee County Regional Airport,34.6719,-82.8865
US,South Carolina,CHS,KCHS,Charleston International Airport / Charleston Air Force Base,32.8986,-80.0405
US,South Carolina,CRE,KCRE,Grand Strand Airport,33.8117,-78.7239
US,South Carolina,CUB,KCUB,Jim Hamilton-L.B. Owens Airport,33.9705,-80.9952
US,South Carolina,DLL,KDLC,Dillon County Airport,34.4491,-79.3686
US,South Carolina,FLO,KFLO,Florence Regional Airport,34.1854,-79.7239
US,South Carolina,GDC,KGYH,Donaldson Center Airport,34.7583,-82.3764
US,South Carolina,GGE,KGGE,Georgetown County Airport,33.3117,-79.3196
US,South Carolina,GMU,KGMU,Greenville Downtown Airport,34.8479,-82.35
US,South Carolina,GRD,KGRD,Greenwood County Airport,34.2487,-82.1591
US,South Carolina,GSP,KGSP,Greenville-Spartanburg International Airport,34.8957,-82.2189
US,South Carolina,HCW,KCQW,Cheraw Municipal Airport (Lynch Bellinger Field,34.7129,-79.957
US,South Carolina,HHH,KHXD,Hilton Head Airport,32.2244,-80.6975
US,South Carolina,HVS,KHVS,Hartsville Regional Airport,34.4031,-80.1192
US,South Carolina,MMT,KMMT,McEntire Joint National Guard Base,33.9208,-80.8013
US,South Carolina,MYR,KMYR,Myrtle Beach International Airport,33.6797,-78.9283
US,South Carolina,OGB,KOGB,Orangeburg Municipal Airport,33.4568,-80.8595
US,South Carolina,RBW,KRBW,Lowcountry Regional Airport,32.921,-80.6406
US,South Carolina,RKH,KUZA,Rock Hill/York County Airport,34.9878,-81.0572
US,South Carolina,SSC,KSSC,Shaw Air Force Base,33.9727,-80.4706
US,South Carolina,USC,,Union County Airport/Troy Shelton Field,40.2249,-83.3519
US,South Dakota,ABR,KABR,Aberdeen Regional Airport,45.4491,-98.4218
US,South Dakota,ATY,KATY,Watertown Regional Airport,44.914,-97.1547
US,South Dakota,BKX,KBKX,Brookings Regional Airport,44.3048,-96.8169
US,South Dakota,CTK,,Canton Municipal Airport,43.3089,-96.571
US,South Dakota,FSD,KFSD,Sioux Falls Regional Airport (Joe Foss Field),43.582,-96.7419
US,South Dakota,HON,KHON,Huron Regional Airport,44.3852,-98.2285
US,South Dakota,LEM,KLEM,Lemmon Municipal Airport,45.9187,-102.106
US,South Dakota,LQK,KLQK,Pickens County Airport,34.81,-82.7029
US,South Dakota,MBG,KMBG,Mobridge Municipal Airport,45.5465,-100.408
US,South Dakota,MHE,KMHE,Mitchell Municipal Airport,43.7748,-98.0386
US,South Dakota,PHP,KPHP,Philip Airport,44.0486,-101.599
US,South Dakota,PIR,KPIR,Pierre Regional Airport,44.3827,-100.286
US,South Dakota,RAP,KRAP,Rapid City Regional Airport,44.0453,-103.057
US,South Dakota,RCA,KRCA,Ellsworth Air Force Base,44.145,-103.104
US,South Dakota,SPF,KSPF,Black Hills Airport (Clyde Ice Field),44.4803,-103.783
US,South Dakota,TTO,KBTN,Britton Municipal Airport,45.8152,-97.7431
US,South Dakota,XMD,KMDS,Madison Municipal Airport,44.016,-97.0859
US,South Dakota,XPR,KIEN,Pine Ridge Airport,43.0225,-102.511
US,South Dakota,YKN,KYKN,Chan Gurney Municipal Airport,42.9167,-97.3859
US,Tennessee,APT,KAPT,Marion County Airport (Brown Field),35.0607,-85.5853
US,Tennessee,BNA,KBNA,Nashville International Airport,36.1245,-86.6782
US,Tennessee,CHA,KCHA,Chattanooga Metropolitan Airport (Lovell Field),35.0353,-85.2038
US,Tennessee,CKV,KCKV,Clarksville-Montgomery County Regional Airport (Outlaw Field),36.6219,-87.415
US,Tennessee,CSV,KCSV,Crossville Memorial-Whitson Field,35.9513,-85.085
US,Tennessee,FYM,KFYM,Fayetteville Municipal Airport,35.0597,-86.564
US,Tennessee,GCY,KGCY,Greeneville-Greene County Municipal Airport,36.193,-82.8151
US,Tennessee,GHM,KGHM,Centerville Municipal Airport,35.8374,-87.4454
US,Tennessee,GKT,KGKT,Gatlinburg-Pigeon Forge Airport,35.8578,-83.5287
US,Tennessee,MEM,KMEM,Memphis International Airport,35.0424,-89.9767
US,Tennessee,MKL,KMKL,McKellar-Sipes Regional Airport,35.5999,-88.9156
US,Tennessee,MMI,KMMI,McMinn County Airport,35.3973,-84.5626
US,Tennessee,MOR,KMOR,Morristown Regional Airport (Moore-Murrell Airport),36.1795,-83.3752
US,Tennessee,MQY,KMQY,Smyrna Airport,36.009,-86.5201
US,Tennessee,MRC,KMRC,Maury County Airport,35.5541,-87.1789
US,Tennessee,NQA,KNQA,Millington Regional Jetport,35.3567,-89.8703
US,Tennessee,PHT,KPHT,Henry County Airport,36.3382,-88.3829
US,Tennessee,RKW,KRKW,Rockwood Municipal Airport,35.9223,-84.6897
US,Tennessee,RNC,KRNC,Warren County Memorial Airport,35.6987,-85.8438
US,Tennessee,SYI,KSYI,Shelbyville Municipal Airport (Bomar Field),35.5601,-86.4425
US,Tennessee,THA,KTHA,Tullahoma Regional Airport (William Northern Field),35.3801,-86.2464
US,Tennessee,TRI,KTRI,Tri-Cities Regional Airport,36.4752,-82.4074
US,Tennessee,TYS,KTYS,McGhee Tyson Airport,35.811,-83.994
US,Tennessee,UCY,KUCY,Everett-Stewart Regional Airport,36.3818,-88.9854
US,Tennessee,UOS,KUOS,Franklin County Airport,35.2051,-85.8981
US,Texas,ABI,KABI,Abilene Regional Airport,32.4113,-99.6819
US,Texas,ACT,KACT,Waco Regional Airport,31.6113,-97.2305
US,Texas,ADS,KADS,Addison Airport,32.9686,-96.8364
US,Texas,AFW,KAFW,Fort Worth Alliance Airport,32.9876,-97.3188
US,Texas,ALE,,Alpine-Casparis Municipal Airport,30.3842,-103.684
US,Texas,ALI,KALI,Alice International Airport,27.7409,-98.0269
US,Texas,AMA,KAMA,Rick Husband Amarillo International Airport,35.2194,-101.706
US,Texas,ASL,KASL,Harrison County Airport,32.5205,-94.3078
US,Texas,AUS,KAUS,Austin-Bergstrom International Airport,30.1945,-97.6699
US,Texas,,KBAZ,New Braunfels National Airport,29.703,-98.0411
US,Texas,BBC,KBYY,Bay City Municipal Airport,28.9733,-95.8635
US,Texas,BBD,KBBD,Curtis Field,31.1793,-99.3239
US,Texas,BGD,KBGD,Hutchinson County Airport,35.7009,-101.394
US,Texas,BIF,KBIF,Biggs Army Airfield,31.8495,-106.38
US,Texas,BKD,KBKD,Stephens County Airport,32.719,-98.891
US,Texas,BMT,KBMT,Beaumont Municipal Airport,30.0707,-94.2158
US,Texas,BPT,KBPT,Jack Brooks Regional Airport,29.9508,-94.0207
US,Texas,BRO,KBRO,Brownsville/South Padre Island International Airport,25.9068,-97.4259
US,Texas,BWD,KBWD,Brownwood Regional Airport,31.7936,-98.9565
US,Texas,BZT,,Eagle Air Park,28.9822,-95.5797
US,Texas,CCG,,Crane County Airport,31.4151,-102.363
US,Texas,CDS,KCDS,Childress Municipal Airport,34.4338,-100.288
US,Texas,CFD,KCFD,Coulter Field,30.7157,-96.3314
US,Texas,CLL,KCLL,Easterwood Airport (Easterwood Field),30.5886,-96.3638
US,Texas,CNW,KCNW,TSTC Waco Airport,31.6378,-97.0741
US,Texas,COM,KCOM,Coleman Municipal Airport,31.8411,-99.4036
US,Texas,COT,KCOT,Cotulla-La Salle County Airport,28.4567,-99.2203
US,Texas,CRP,KCRP,Corpus Christi International Airport,27.7704,-97.5012
US,Texas,CRS,KCRS,C. David Campbell Field (Corsicana Municipal Airport),32.0281,-96.4006
US,Texas,CUX,,Cuddihy Field,27.7218,-97.5121
US,Texas,CXO,KCXO,Lone Star Executive Airport,30.3518,-95.4145
US,Texas,CZT,KCZT,Dimmit County Airport,28.5222,-99.8236
US,Texas,DAL,KDAL,Dallas Love Field,32.8471,-96.8518
US,Texas,DFW,KDFW,Dallas/Fort Worth International Airport,32.8968,-97.038
US,Texas,DHT,KDHT,Dalhart Municipal Airport,36.0226,-102.547
US,Texas,DLF,KDLF,Laughlin Air Force Base,29.3595,-100.778
US,Texas,DRT,KDRT,Del Rio International Airport,29.3742,-100.927
US,Texas,DWH,KDWH,David Wayne Hooks Memorial Airport,30.0618,-95.5528
US,Texas,DYS,KDYS,Dyess Air Force Base,32.4208,-99.8546
US,Texas,EFD,KEFD,Ellington Field,29.6073,-95.1588
US,Texas,EGP,,Maverick County Memorial International Airport,28.8572,-100.512
US,Texas,ELA,KELA,Eagle Lake Airport,29.6006,-96.3219
US,Texas,ELP,KELP,El Paso International Airport,31.8072,-106.378
US,Texas,ERV,KERV,Kerrville Municipal Airport (Louis Schreiner Field),29.9767,-99.0857
US,Texas,ETN,KETN,Eastland Municipal Airport,32.4135,-98.8098
US,Texas,EVA,,Ben Bruce Memorial Airpark,30.321,-94.0735
US,Texas,FST,KFST,Fort Stockton-Pecos County Airport,30.9157,-102.916
US,Texas,FTW,KFTW,Fort Worth Meacham International Airport,32.8198,-97.3624
US,Texas,FWH,KNFW,NAS Fort Worth JRB / Carswell Field,32.7692,-97.4415
US,Texas,GGG,KGGG,East Texas Regional Airport,32.384,-94.7115
US,Texas,GLE,KGLE,Gainesville Municipal Airport,33.6514,-97.197
US,Texas,GLS,KGLS,Scholes International Airport at Galveston,29.2653,-94.8604
US,Texas,GRK,KGRK,Killeen-Fort Hood Regional Airport / Robert Gray Army Airfield,31.0672,-97.8289
US,Texas,GVT,KGVT,Majors Airport,33.0678,-96.0653
US,Texas,HCA,KBPG,Big Spring McMahon-Wrinkle Airport,32.2126,-101.522
US,Texas,HLR,KHLR,Hood Army Airfield,31.1387,-97.7145
US,Texas,HOU,KHOU,William P. Hobby Airport,29.6454,-95.2789
US,Texas,HPY,KHPY,Baytown Airport,29.7861,-94.9527
US,Texas,HRL,KHRL,Valley International Airport,26.2285,-97.6544
US,Texas,HTV,KUTS,Huntsville Municipal Airport (Bruce Brothers Regional),30.7469,-95.5872
US,Texas,IAH,KIAH,George Bush Intercontinental Airport,29.9844,-95.3414
US,Texas,ILE,KILE,Skylark Field,31.0858,-97.6865
US,Texas,INK,KINK,Winkler County Airport,31.7796,-103.201
US,Texas,IRB,,Iraan Municipal Airport,30.9057,-101.892
US,Texas,IWS,KIWS,West Houston Airport,29.8182,-95.6726
US,Texas,JAS,KJAS,Jasper County Airport (Bell Field),30.8857,-94.0349
US,Texas,JCT,KJCT,Kimble County Airport,30.5113,-99.7635
US,Texas,JCY,,LBJ Ranch Airport,30.2518,-98.6225
US,Texas,JKV,KJSO,Cherokee County Airport,31.8693,-95.2174
US,Texas,KIP,KCWC,Kickapoo Downtown Airport,33.8578,-98.4904
US,Texas,LBB,KLBB,Lubbock Preston Smith International Airport,33.6636,-101.823
US,Texas,LFK,KLFK,Angelina County Airport,31.234,-94.75
US,Texas,LJN,KLBX,Texas Gulf Coast Regional Airport,29.1086,-95.4621
US,Texas,LRD,KLRD,Laredo International Airport,27.5438,-99.4616
US,Texas,MAF,KMAF,Midland International Air and Space Port,31.9425,-102.202
US,Texas,MDD,KMDD,Midland Airpark,32.0365,-102.101
US,Texas,MFE,KMFE,McAllen Miller International Airport,26.1758,-98.2386
US,Texas,MGI,,Aransas National Wildlife Refuge Airport,28.323,-96.464
US,Texas,MIF,,Roy Hurd Memorial Airport,31.5825,-102.909
US,Texas,MPS,KOSA,Mount Pleasant Regional Airport,32.8981,-79.7828
US,Texas,MRF,KMRF,Marfa Municipal Airport,30.3711,-104.018
US,Texas,MWL,KMWL,Mineral Wells Airport,32.7816,-98.0602
US,Texas,NGP,KNGP,NAS Corpus Christi (Truax Field),27.6926,-97.2911
US,Texas,NGW,KNGW,NOLF Cabaniss Field,27.7027,-97.4389
US,Texas,NIR,,Chase Field Industrial Complex,28.3624,-97.6619
US,Texas,NQI,KNQI,NAS Kingsville,27.5072,-97.8097
US,Texas,OCH,KOCH,A.L. Mangham Jr. Regional Airport,31.578,-94.7095
US,Texas,ONY,KONY,Olney Municipal Airport,33.3522,-98.7915
US,Texas,OZA,KOZA,Ozona Municipal Airport,30.7353,-101.203
US,Texas,PEQ,KPEQ,Pecos Municipal Airport,31.3824,-103.511
US,Texas,PNX,KGYI,North Texas Regional Airport,33.7141,-96.6737
US,Texas,PPA,KPPA,Perry Lefors Field,35.613,-100.996
US,Texas,PRX,KPRX,Cox Field,33.6366,-95.4508
US,Texas,PSN,KPSN,Palestine Municipal Airport,31.7797,-95.7063
US,Texas,PSX,KPSX,Palacios Municipal Airport,28.7275,-96.251
US,Texas,PVW,KPVW,Hale County Airport,34.1681,-101.717
US,Texas,RBD,KRBD,Dallas Executive Airport,32.6809,-96.8682
US,Texas,RCK,KRCK,H. H. Coffield Regional Airport,30.6316,-96.9897
US,Texas,REE,,Reese Airpark,33.5903,-102.037
US,Texas,RFG,KRFG,Rooke Field,28.2886,-97.318
